user_id,session_start_dttm,moscow_flag,desktop_flag,satisfaction_metric,_rand device,_rand group,_rand metric
95739,2024-01-01 00:19:48,0,0,-0.5813107815109928,0.5542356888528549,0.8916094652535759,0.8192350442152593
49362,2024-01-01 00:32:59,0,0,2.64811216182388,0.6514145612919211,0.39382863550762615,0.3293394621144524
16377,2024-01-01 00:40:00,1,0,0.0446884911801912,0.7248730520710798,0.6451153484861077,0.5845350885850398
64361,2024-01-01 00:55:24,0,1,4.141647600870462,0.8479380458873957,0.1978447356958669,0.9393892874281625
65977,2024-01-01 01:01:21,0,1,1.159843523037472,0.7785452798005027,0.7654482062063298,0.19593387714668264
87899,2024-01-01 01:13:48,0,1,0.0489648113461635,0.9000059221115735,0.9235826504731376,0.06749517800817162
9025,2024-01-01 01:20:42,0,0,1.594690211370184,0.9374322085975665,0.15713330330834274,0.5096777287353794
81925,2024-01-01 01:32:42,0,0,1.721225372799792,0.3142270530204958,0.6718312894505988,0.2229168302371929
97871,2024-01-01 01:57:24,0,0,2.322135894078477,0.11804016392556904,0.12369512911441816,0.3209598157974991
87064,2024-01-01 02:07:11,1,0,1.0639777113688549,0.41994446628380744,0.8722566038699583,0.809867946851445
15407,2024-01-01 03:08:14,0,0,0.762740280902598,0.8500942894984571,0.6832496699925606,0.6483323198875167
86913,2024-01-01 03:17:11,0,1,2.412732611595988,0.5736293283683136,0.2918787337794384,0.06242950326352026
24818,2024-01-01 03:26:29,1,1,2.532309185553349,0.8391238039345821,0.2074787420036961,0.3773323875299047
97657,2024-01-01 04:22:33,1,0,0.5786627253543006,0.7078348317985239,0.4953723034633505,0.5136140644345242
70820,2024-01-01 04:24:06,1,1,2.365444064364078,0.6218399161630731,0.15705231347388882,0.27106049068069626
61718,2024-01-01 04:25:34,0,0,1.889346253772349,0.20327488720026599,0.3915080201495229,0.6702941532651163
21384,2024-01-01 04:43:55,0,0,1.635843338265932,0.4557317266831181,0.8436341331894001,0.03126248919688057
16802,2024-01-01 05:34:57,1,0,-0.3090950523879856,0.5485044909108353,0.31923832539455066,0.6127960749654622
82175,2024-01-01 05:38:09,0,0,1.0465131702147414,0.9256724837101178,0.9164480134185778,0.6296643857710638
88540,2024-01-01 06:19:11,0,0,3.063894535656668,0.5548549570010284,0.665565728165505,0.8043706655071478
57158,2024-01-01 06:36:53,0,1,1.4877572709284623,0.9316469684865222,0.4195311750096785,0.29629957591443945
53875,2024-01-01 06:38:05,0,1,3.2225413386740303,0.12347738745825165,0.08137225108881752,0.2935159167113396
47552,2024-01-01 06:43:09,1,1,2.777791935428948,0.5647649737122298,0.9439590721908573,0.22743869415227913
89467,2024-01-01 06:57:51,1,0,0.9582027721244876,0.010819452370926741,0.05159164234327385,0.10250689709079552
88308,2024-01-01 07:09:39,1,1,3.1272412069680326,0.4629485584813221,0.48449310046401617,0.8304381889466046
37051,2024-01-01 07:12:46,1,0,1.1615246521538467,0.1249806030123588,0.40062440750398354,0.9393957841763596
15906,2024-01-01 07:52:47,0,0,2.0793156564321205,0.5715564025408166,0.353996381378207,0.8864401495194858
75970,2024-01-01 08:01:14,1,0,0.6710801296666229,0.20726409304094673,0.7533202143370239,0.21014693367119586
20577,2024-01-01 08:28:34,1,1,2.368750784082499,0.9009271453734036,0.3984666150590622,0.005108411691764236
25944,2024-01-01 08:40:51,0,1,2.4675093422520455,0.20825820208828472,0.5646211290958679,0.4780865572895664
1995,2024-01-01 08:41:54,1,0,1.01839421557132,0.2275562378998921,0.9669140227430558,0.3157266170105729
27503,2024-01-01 09:16:12,0,1,1.1862272717521225,0.9428685166241941,0.6848702203741158,0.5024225286788625
17097,2024-01-01 09:46:34,1,0,0.3486257099324478,0.6546829442759642,0.18096494436553634,0.7733074037872034
54166,2024-01-01 09:49:41,1,0,1.704190345123167,0.21067949527818974,0.4840167561187928,0.9881416427173068
6501,2024-01-01 10:20:16,1,1,1.8860525423451249,0.8499693565703371,0.29374530548556865,0.020592411653448717
17663,2024-01-01 10:28:25,1,0,0.6967983832895025,0.056006243234994146,0.032316292253086965,0.3849453416123263
53761,2024-01-01 11:17:54,1,0,-0.2123682930597257,0.5080023352248971,0.22123556886042905,0.7185109850037208
24289,2024-01-01 11:28:45,1,0,1.089508999763814,0.3622561209641628,0.38722231208887115,0.8449783224687931
87529,2024-01-01 11:33:27,1,0,2.0813747939371465,0.780986574246317,0.4462892754417962,0.77153357714957
21698,2024-01-01 11:35:33,0,0,0.0568400756306104,0.2655013178569886,0.8888992182345992,0.39724693290373614
12529,2024-01-01 12:04:22,1,0,0.7722344544186571,0.8122489507568821,0.23394699149384046,0.94585414280627
73615,2024-01-01 12:05:28,0,0,1.4914525899395903,0.010704912733498273,0.4629518007090251,0.7993616695606921
19012,2024-01-01 12:19:53,1,0,2.0955224114958098,0.23349273835653062,0.4080810261180028,0.7992832381949247
58547,2024-01-01 12:23:57,0,0,1.7329085574375345,0.3380998200044536,0.4086976845483731,0.4482333208848921
18427,2024-01-01 12:39:56,1,1,0.6978204931376819,0.8903217135023006,0.9810484277389862,0.011421596037290871
59627,2024-01-01 12:40:48,0,0,1.7722114773525048,0.8740460648709544,0.8864822211323006,0.3540547867924193
36835,2024-01-01 12:47:19,0,0,-0.3150291055377534,0.932819687084089,0.6608482976807596,0.4948740290777711
51418,2024-01-01 13:15:14,1,1,2.940564716391214,0.6044343856559228,0.49223472380281275,0.10056624772014644
34671,2024-01-01 13:16:16,0,1,1.1755187843087604,0.770256134691632,0.33520558427127256,0.60582185650427
83,2024-01-01 13:16:55,1,0,-1.1375005960805875,0.20520940891190464,0.6155333791383726,0.5210926170660478
97581,2024-01-01 13:20:06,0,0,2.461799167547305,0.11335898384973608,0.2617317672299386,0.9576965445092304
20495,2024-01-01 13:21:33,0,1,1.845470517931198,0.11584802526234983,0.1836827210455222,0.821565061266733
63707,2024-01-01 13:25:23,0,1,1.5935849836153844,0.8950530435255608,0.5526099826069567,0.7043658918287091
81447,2024-01-01 13:40:51,1,0,0.6265570336504849,0.4289565399941597,0.7713576847562155,0.005995815676175131
35486,2024-01-01 13:47:16,1,1,1.041117399171001,0.5736263959686595,0.1890809031270575,0.07950170117082067
71962,2024-01-01 13:50:31,1,0,1.9785928636649643,0.09800032001345071,0.22150092890830353,0.5600156199147441
49362,2024-01-01 14:03:16,0,1,1.9831988424957112,0.17976262345893312,0.7962045264075698,0.1618299849025885
67810,2024-01-01 14:25:56,1,1,2.4308210030078827,0.333975622600589,0.6292952041030655,0.09377875582247053
88997,2024-01-01 14:41:13,0,1,1.9500740890137471,0.16792787615054394,0.9494737756339293,0.5030533596812761
17723,2024-01-01 14:51:57,0,0,2.31003969286695,0.4629156740741587,0.028002186115797523,0.008081878496902895
21203,2024-01-01 15:07:19,0,0,2.9822603001455894,0.05515219089259582,0.9919589808309964,0.8625473657289391
89948,2024-01-01 15:12:55,1,1,2.066030697561216,0.8868986003896138,0.7331483501781819,0.8777074522341884
1010,2024-01-01 15:22:03,0,0,1.5262020181238958,0.2552864935185929,0.9074120404036402,0.7820503559857247
66756,2024-01-01 15:36:38,0,1,3.1289722927208916,0.18948823451711694,0.20290926327951087,0.6203534591941976
64011,2024-01-01 15:39:18,1,0,1.9747518150865817,0.3469548287964278,0.2230981481961123,0.09961167227048451
26911,2024-01-01 15:51:33,1,0,-0.2792539721752665,0.8787594258089578,0.5111252510984369,0.4988561179703085
73073,2024-01-01 16:00:25,0,0,-0.5452999455287577,0.7442775461581823,0.31579101201213444,0.404588543637147
25586,2024-01-01 16:08:37,0,1,2.8784503013072724,0.7171713530246991,0.5421931356541285,0.07973887880684916
28887,2024-01-01 16:15:53,1,1,2.304717079754431,0.5125694917257273,0.12166462482943674,0.44275740580512324
6659,2024-01-01 16:28:27,1,0,0.6591034205549827,0.36736737014348997,0.047222927543295046,0.8031338216827199
10169,2024-01-01 16:29:10,0,1,1.8151376364547391,0.5273800070051724,0.2845879756312618,0.2662400799206456
35366,2024-01-01 16:36:25,1,0,1.6107421557961945,0.17959541213238117,0.6638423715778009,0.7249118741763884
21761,2024-01-01 16:37:09,0,0,1.8743424284463872,0.9638138587502563,0.5126822911364968,0.45596464541582105
40529,2024-01-01 16:42:14,0,0,0.1538978638226691,0.16127439756612072,0.31977159681016765,0.3418616885372502
64775,2024-01-01 16:52:04,0,0,0.501062450038054,0.4309896531272265,0.733630134250219,0.20861817831563312
44634,2024-01-01 17:11:35,1,1,2.615979422575496,0.712982903485181,0.21540412152060706,0.4823976597338462
72204,2024-01-01 17:30:09,1,0,0.4617009046833505,0.35778628083493846,0.35508669035638973,0.9579681014458629
83157,2024-01-01 17:37:58,0,1,1.6478664495117703,0.2229309964788999,0.6280404319210212,0.9705118350717928
57824,2024-01-01 17:56:11,1,0,-0.8959851991460643,0.5641758698187849,0.3173292701511994,0.9385847338969768
91632,2024-01-01 17:56:39,1,0,-0.4126410226012216,0.8670801910000543,0.0005689050905770543,0.5831940621392332
67627,2024-01-01 17:59:29,1,0,1.9364004170146472,0.9975639073668885,0.20489025697228103,0.753746707562306
66159,2024-01-01 18:01:49,1,0,2.4210759380697837,0.73041918043719,0.15042754162909722,0.27981316149057267
87072,2024-01-01 18:14:52,0,0,1.2363242820282008,0.03319901717671403,0.08126233127077975,0.8041486241254736
51342,2024-01-01 18:28:33,0,0,-0.3811639314907737,0.10893889349846508,0.6130749010111812,0.9706191216788542
45817,2024-01-01 18:30:52,1,0,2.362458244000213,0.8655888399274535,0.6188077948623251,0.30198659668328565
37051,2024-01-01 18:32:19,1,0,2.003476290877664,0.4425624471419638,0.17252503963971655,0.29728567672832806
89257,2024-01-01 18:33:54,0,0,2.106006291502786,0.7624363724754007,0.4860338041337561,0.7872326143763916
71811,2024-01-01 18:38:07,1,0,1.265528649116472,0.3166674377319373,0.9460957899306838,0.2350743122869987
94797,2024-01-01 19:47:53,0,1,1.1407075371167616,0.9263229661002634,0.6412148519706325,0.5517293759480753
65276,2024-01-01 19:55:58,0,0,2.940866939181869,0.44141752713814064,0.5750468045905901,0.556479300153444
32375,2024-01-01 19:59:06,0,1,2.7432541712034424,0.07451775686488837,0.6105275551187621,0.22738192807145352
27605,2024-01-01 20:37:04,0,0,1.1071550728393236,0.3534596681718737,0.3279005255761668,0.19971971435563807
18290,2024-01-01 20:37:40,0,0,2.1379567694000485,0.37832778193640226,0.19423524343686116,0.7482239349690738
1963,2024-01-01 20:39:48,0,0,0.9622449655514694,0.08174734456957056,0.8570907918216416,0.1148338655675718
56238,2024-01-01 20:43:37,0,1,1.3190704555960586,0.104854363713214,0.17607855051789367,0.5272943469211645
31454,2024-01-01 20:47:05,0,1,2.650592787824701,0.6727707931626977,0.8848173632303361,0.32097105161025496
51405,2024-01-01 21:02:17,0,0,2.9250128017358517,0.7804394394939442,0.9812569044343583,0.38188658099519845
40567,2024-01-01 21:04:37,0,1,2.7504511958064572,0.2988247778477645,0.2642006461677202,0.9992564200663121
88066,2024-01-01 21:16:51,1,0,0.715900994639217,0.045652125644148,0.10838594703597071,0.11345296817948014
97436,2024-01-01 21:18:52,0,0,0.7685532023112089,0.6346485354604516,0.6718706320019858,0.5950066948906894
33608,2024-01-01 21:26:32,0,1,1.1469560724264198,0.473370957890373,0.16914694351071657,0.03051121622152453
85970,2024-01-01 21:41:48,0,0,1.2414521596024293,0.07580675597836939,0.5918496488418359,0.8399901705360215
96797,2024-01-01 21:56:56,0,1,2.1278404031672853,0.5996342759135779,0.9264417416369347,0.7915393656860776
44303,2024-01-01 21:57:49,0,0,0.7771778242427887,0.6465729255971884,0.29961874389475696,0.7343084412248037
29905,2024-01-01 22:08:40,0,1,0.9600158937595044,0.8519544985234643,0.7086489357300308,0.6660983710578606
92559,2024-01-01 22:35:10,0,1,1.683757407656418,0.3146098016482137,0.2738642600526294,0.5312807148201062
73530,2024-01-01 22:41:23,0,0,0.7564719582751385,0.21693029780471218,0.5776108523420903,0.6884313757171375
46767,2024-01-01 22:54:49,0,0,1.1018206131032986,0.10107989345511781,0.8483004800175257,0.31670215217194675
84100,2024-01-01 22:57:04,1,0,2.440812598004263,0.10071551501035703,0.49349244523637803,0.2496837379580953
81579,2024-01-01 23:00:44,1,0,-0.1904837546883553,0.7624954641172061,0.8911501331427352,0.6425974158077726
72842,2024-01-01 23:17:45,1,0,1.550433510934785,0.9254393812577271,0.3365332912469955,0.02532946496423083
72842,2024-01-01 23:19:48,1,1,2.8793979748628287,0.2732274058830546,0.3062342355538141,0.22640165360762354
