user_id,session_start_dttm,desktop_flag,session_duration_min,purchase_flag,purchase_amount_rub
65219,2025-08-01 00:00:04,1,8,0,0
25032,2025-08-01 00:18:03,1,6,0,0
18721,2025-08-01 00:45:43,0,4,0,0
425,2025-08-01 01:02:43,0,6,0,0
97509,2025-08-01 01:21:54,0,4,0,0
31208,2025-08-01 01:38:14,0,4,0,0
55263,2025-08-01 01:38:57,1,7,0,0
56857,2025-08-01 01:42:39,0,3,1,403
43754,2025-08-01 01:47:11,1,3,0,0
67004,2025-08-01 02:04:00,1,9,0,0
74696,2025-08-01 02:15:44,0,7,0,0
61664,2025-08-01 02:16:40,0,8,0,0
61296,2025-08-01 02:43:20,0,8,0,0
45525,2025-08-01 02:53:28,0,7,0,0
10579,2025-08-01 02:53:45,0,8,0,0
47777,2025-08-01 03:00:18,0,8,0,0
93991,2025-08-01 03:02:29,0,5,0,0
66814,2025-08-01 03:14:10,0,4,0,0
74694,2025-08-01 03:19:30,0,7,1,615
44987,2025-08-01 03:32:04,0,9,1,371
18521,2025-08-01 03:39:03,0,4,0,0
26267,2025-08-01 03:41:18,0,4,0,0
97240,2025-08-01 03:51:28,0,4,0,0
22432,2025-08-01 03:53:47,0,3,0,0
62778,2025-08-01 03:58:55,1,8,1,726
22149,2025-08-01 04:05:48,0,9,0,0
88106,2025-08-01 04:06:03,0,6,0,0
32319,2025-08-01 04:08:29,0,7,0,0
48680,2025-08-01 04:46:23,0,8,0,0
67590,2025-08-01 04:46:38,0,4,1,400
964,2025-08-01 05:00:14,1,7,0,0
8885,2025-08-01 05:02:34,1,9,1,309
62072,2025-08-01 05:03:27,1,7,1,573
92700,2025-08-01 05:03:32,1,5,0,0
78264,2025-08-01 05:06:32,0,6,1,416
36252,2025-08-01 05:21:50,1,8,1,400
1837,2025-08-01 05:38:33,0,7,1,274
57333,2025-08-01 05:47:27,1,7,0,0
43133,2025-08-01 05:49:43,0,8,1,726
23097,2025-08-01 06:22:53,0,2,0,0
53362,2025-08-01 06:36:02,1,12,0,0
47986,2025-08-01 06:45:58,0,7,0,0
19260,2025-08-01 06:53:01,1,3,1,506
34249,2025-08-01 07:11:26,0,6,0,0
31302,2025-08-01 07:12:18,0,6,0,0
23292,2025-08-01 07:20:30,0,6,0,0
33849,2025-08-01 07:25:58,1,2,0,0
77532,2025-08-01 07:27:30,0,5,0,0
87542,2025-08-01 07:54:19,1,5,1,400
16066,2025-08-01 07:55:39,1,9,0,0
95975,2025-08-01 08:13:35,0,10,0,0
52784,2025-08-01 08:13:48,0,6,1,258
65076,2025-08-01 08:19:15,0,7,0,0
37626,2025-08-01 08:39:33,1,6,0,0
69694,2025-08-01 08:39:35,1,3,0,0
34032,2025-08-01 08:45:45,0,3,1,372
4854,2025-08-01 08:49:46,0,7,0,0
73119,2025-08-01 08:52:14,0,8,0,0
83645,2025-08-01 08:52:35,0,8,0,0
20421,2025-08-01 08:54:45,0,5,0,0
46154,2025-08-01 08:56:43,1,4,0,0
76633,2025-08-01 09:01:27,0,4,0,0
25697,2025-08-01 09:10:13,1,9,0,0
73218,2025-08-01 09:16:26,0,4,0,0
83024,2025-08-01 09:20:32,1,5,1,529
36761,2025-08-01 09:20:53,0,11,0,0
77414,2025-08-01 09:25:51,1,12,1,427
28681,2025-08-01 09:28:17,1,3,0,0
81243,2025-08-01 09:35:02,0,6,1,271
91522,2025-08-01 09:37:37,0,9,0,0
8885,2025-08-01 09:42:14,0,4,1,296
74372,2025-08-01 09:49:39,1,7,1,417
25311,2025-08-01 09:58:00,1,8,0,0
8469,2025-08-01 10:06:52,0,19,0,0
425,2025-08-01 10:18:14,0,3,0,0
52563,2025-08-01 10:19:00,1,2,0,0
46323,2025-08-01 10:19:50,0,4,1,470
25621,2025-08-01 10:23:29,1,7,0,0
80235,2025-08-01 10:24:39,0,6,0,0
43529,2025-08-01 10:30:56,0,4,0,0
95414,2025-08-01 10:32:00,0,11,0,0
22785,2025-08-01 10:33:54,1,5,0,0
13867,2025-08-01 10:45:09,0,8,0,0
51412,2025-08-01 10:48:24,0,6,0,0
35134,2025-08-01 10:57:38,1,7,0,0
93342,2025-08-01 11:02:09,0,5,0,0
90415,2025-08-01 11:04:53,0,3,0,0
1837,2025-08-01 11:06:21,1,4,0,0
76030,2025-08-01 11:11:39,1,5,1,363
95157,2025-08-01 11:24:37,1,3,0,0
99337,2025-08-01 11:24:51,0,3,0,0
40484,2025-08-01 11:26:25,0,2,1,433
73606,2025-08-01 11:27:54,0,5,0,0
36866,2025-08-01 11:31:05,1,14,0,0
63173,2025-08-01 11:31:36,1,10,0,0
94151,2025-08-01 11:35:46,0,10,0,0
55525,2025-08-01 11:38:57,0,6,0,0
66814,2025-08-01 11:45:09,0,6,1,414
9146,2025-08-01 11:52:51,0,6,1,322
75442,2025-08-01 11:58:46,0,3,0,0
5052,2025-08-01 12:00:06,0,6,0,0
53284,2025-08-01 12:10:23,0,7,0,0
34151,2025-08-01 12:10:36,1,7,0,0
9968,2025-08-01 12:15:19,0,8,0,0
9934,2025-08-01 12:32:21,0,7,0,0
92554,2025-08-01 12:33:07,0,6,0,0
34740,2025-08-01 12:33:14,0,5,0,0
