user_id,session_start_dttm,desktop_flag,session_duration_min,purchase_flag,purchase_amount_rub
23683,2025-09-01 00:24:04,0,7,0,0
76807,2025-09-01 00:30:15,0,6,0,0
45475,2025-09-01 00:40:10,1,2,0,0
32134,2025-09-01 00:44:53,1,5,1,263
70457,2025-09-01 00:52:31,0,7,0,0
79814,2025-09-01 00:54:48,0,6,0,0
80632,2025-09-01 01:07:17,0,6,0,0
31881,2025-09-01 01:21:20,1,5,0,0
16969,2025-09-01 01:21:56,0,5,0,0
99979,2025-09-01 01:31:01,0,7,0,0
73571,2025-09-01 01:33:30,0,3,0,0
16880,2025-09-01 01:44:47,1,8,0,0
14136,2025-09-01 02:04:28,0,4,1,245
97848,2025-09-01 02:09:02,1,3,1,354
34608,2025-09-01 02:11:43,1,2,1,493
45103,2025-09-01 02:14:34,0,4,0,0
9146,2025-09-01 02:45:33,0,9,0,0
2778,2025-09-01 03:07:55,0,5,1,287
85626,2025-09-01 03:16:05,0,5,0,0
9146,2025-09-01 03:20:59,0,8,0,0
41183,2025-09-01 03:34:14,0,2,1,307
14452,2025-09-01 03:35:28,0,9,0,0
37752,2025-09-01 03:55:27,0,6,0,0
10971,2025-09-01 03:55:40,0,4,0,0
97124,2025-09-01 03:58:29,1,4,0,0
54835,2025-09-01 04:11:36,1,5,0,0
41868,2025-09-01 04:15:34,1,7,0,0
8135,2025-09-01 04:55:03,0,9,1,297
58223,2025-09-01 05:08:25,1,5,1,563
57473,2025-09-01 05:16:33,0,6,0,0
45995,2025-09-01 05:16:57,1,5,0,0
15603,2025-09-01 05:22:42,0,3,1,319
76045,2025-09-01 05:42:04,1,6,0,0
20742,2025-09-01 05:56:45,1,6,0,0
48650,2025-09-01 06:00:55,1,8,1,755
1979,2025-09-01 06:08:12,0,9,0,0
88574,2025-09-01 06:25:39,0,4,1,371
77689,2025-09-01 06:26:27,0,3,1,256
54647,2025-09-01 06:33:34,0,6,0,0
94421,2025-09-01 06:35:39,1,6,1,205
75925,2025-09-01 06:39:08,1,8,0,0
68841,2025-09-01 06:39:22,0,2,0,0
82447,2025-09-01 06:44:22,0,5,1,336
77716,2025-09-01 06:51:46,1,6,1,339
18575,2025-09-01 06:55:11,0,5,0,0
8350,2025-09-01 07:10:17,1,6,0,0
89256,2025-09-01 07:45:44,1,7,0,0
61286,2025-09-01 07:47:11,0,8,1,607
76414,2025-09-01 07:51:43,1,4,1,547
89733,2025-09-01 07:52:15,1,7,0,0
94436,2025-09-01 08:03:31,0,9,1,323
55256,2025-09-01 08:07:01,1,5,0,0
35286,2025-09-01 08:08:42,1,3,0,0
6389,2025-09-01 08:15:57,0,4,0,0
67917,2025-09-01 08:24:16,0,4,0,0
49188,2025-09-01 08:31:05,0,9,0,0
12580,2025-09-01 08:48:20,0,7,0,0
94957,2025-09-01 08:54:05,0,7,0,0
9138,2025-09-01 08:58:38,0,10,0,0
88110,2025-09-01 08:59:51,0,8,0,0
99171,2025-09-01 09:20:16,0,11,0,0
6127,2025-09-01 09:20:48,1,4,0,0
13962,2025-09-01 09:21:10,1,5,0,0
9286,2025-09-01 09:23:25,0,9,0,0
23373,2025-09-01 09:24:05,0,7,1,415
90381,2025-09-01 09:29:21,0,5,1,542
57382,2025-09-01 09:29:50,0,10,0,0
29384,2025-09-01 09:35:13,0,4,0,0
38742,2025-09-01 09:42:34,0,8,1,240
45866,2025-09-01 09:43:24,0,6,0,0
39906,2025-09-01 09:56:51,1,6,1,307
27691,2025-09-01 09:57:00,0,5,0,0
88208,2025-09-01 10:07:45,1,5,1,362
18377,2025-09-01 10:11:17,0,8,1,315
48849,2025-09-01 10:23:08,0,5,1,237
89321,2025-09-01 10:27:02,0,5,0,0
59888,2025-09-01 10:27:45,0,8,1,333
6011,2025-09-01 10:31:05,1,8,0,0
56939,2025-09-01 10:31:29,1,6,0,0
38895,2025-09-01 10:38:06,0,4,0,0
85226,2025-09-01 10:42:15,1,6,0,0
97701,2025-09-01 10:45:31,1,3,1,199
38246,2025-09-01 10:52:50,0,4,0,0
45027,2025-09-01 10:56:16,1,3,1,321
9828,2025-09-01 11:30:15,0,8,1,341
28552,2025-09-01 11:32:37,0,8,1,284
89871,2025-09-01 11:35:35,0,4,0,0
8117,2025-09-01 11:37:01,0,7,1,432
68841,2025-09-01 11:55:32,0,6,0,0
16377,2025-09-01 11:59:26,1,3,0,0
54167,2025-09-01 12:04:17,1,7,0,0
41040,2025-09-01 12:09:04,1,7,0,0
84440,2025-09-01 12:10:56,0,6,0,0
61883,2025-09-01 12:13:57,0,8,0,0
22377,2025-09-01 12:26:19,1,7,0,0
35308,2025-09-01 12:28:11,1,5,0,0
50309,2025-09-01 12:35:29,0,7,0,0
55851,2025-09-01 12:39:48,0,5,0,0
79868,2025-09-01 12:49:15,0,7,1,573
54831,2025-09-01 12:50:04,0,3,1,258
66265,2025-09-01 13:02:10,0,6,0,0
19420,2025-09-01 13:03:47,0,5,0,0
95975,2025-09-01 13:07:02,0,3,1,501
4484,2025-09-01 13:10:06,0,9,0,0
96938,2025-09-01 13:10:17,1,7,0,0
89736,2025-09-01 13:12:50,0,10,0,0
70457,2025-09-01 13:17:20,0,7,0,0
54631,2025-09-01 13:17:21,0,6,0,0
23199,2025-09-01 13:25:59,0,9,0,0
32924,2025-09-01 13:33:51,0,8,0,0
90918,2025-09-01 13:39:55,1,7,0,0
94436,2025-09-01 13:40:41,0,7,0,0
