user_id,session_start_dttm,desktop_flag,session_duration_min,purchase_flag,purchase_amount_rub
24654,2025-11-01 00:10:28,1,9,1,526
61483,2025-11-01 00:24:16,0,8,1,395
82347,2025-11-01 00:40:54,0,14,0,0
32894,2025-11-01 01:00:04,0,8,1,343
2615,2025-11-01 01:03:33,0,1,1,234
82310,2025-11-01 01:09:25,0,8,0,0
5964,2025-11-01 01:19:59,0,9,0,0
38907,2025-11-01 01:29:22,0,4,1,346
3446,2025-11-01 01:30:39,0,1,0,0
61873,2025-11-01 01:36:54,1,7,1,175
84619,2025-11-01 01:41:57,1,4,0,0
31563,2025-11-01 02:00:12,0,8,0,0
3978,2025-11-01 02:01:08,0,6,0,0
44415,2025-11-01 02:02:09,0,3,1,240
25809,2025-11-01 02:08:00,0,7,0,0
97275,2025-11-01 02:11:34,1,10,0,0
98118,2025-11-01 02:11:37,0,2,1,628
12498,2025-11-01 02:23:28,0,6,0,0
75004,2025-11-01 02:26:42,0,10,1,368
49875,2025-11-01 02:28:13,0,6,0,0
89649,2025-11-01 02:38:15,0,6,0,0
72323,2025-11-01 02:40:49,0,4,1,417
3224,2025-11-01 02:44:04,0,4,1,212
31647,2025-11-01 03:06:42,0,4,0,0
8305,2025-11-01 03:17:10,1,9,0,0
54631,2025-11-01 03:45:22,0,8,0,0
40564,2025-11-01 03:48:32,0,4,1,570
30423,2025-11-01 03:52:02,1,5,0,0
97367,2025-11-01 03:59:44,1,4,1,309
22417,2025-11-01 03:59:55,1,9,1,143
80727,2025-11-01 04:11:35,0,6,1,610
26822,2025-11-01 04:17:58,0,5,0,0
31987,2025-11-01 04:34:56,0,7,0,0
63509,2025-11-01 04:37:50,0,2,1,424
3421,2025-11-01 04:42:16,0,4,0,0
75718,2025-11-01 04:47:36,1,3,1,299
69885,2025-11-01 04:49:02,1,8,0,0
14881,2025-11-01 04:49:41,0,7,0,0
97125,2025-11-01 04:53:58,0,4,0,0
82132,2025-11-01 04:57:35,0,4,0,0
97774,2025-11-01 05:05:07,0,1,1,348
33926,2025-11-01 05:20:37,0,10,0,0
36248,2025-11-01 05:21:24,1,9,0,0
6801,2025-11-01 05:23:22,0,2,1,234
89252,2025-11-01 05:27:57,1,3,0,0
7085,2025-11-01 05:52:12,0,6,1,731
2447,2025-11-01 06:29:41,1,5,0,0
94980,2025-11-01 06:33:19,0,6,0,0
82278,2025-11-01 06:33:59,0,4,0,0
20843,2025-11-01 07:00:46,1,5,0,0
22863,2025-11-01 07:13:02,0,4,0,0
1570,2025-11-01 07:17:01,0,9,0,0
268,2025-11-01 07:17:42,0,6,1,184
49436,2025-11-01 07:30:58,0,4,0,0
33155,2025-11-01 07:43:18,1,7,0,0
59650,2025-11-01 08:13:22,1,6,0,0
20594,2025-11-01 08:19:19,1,8,1,182
27540,2025-11-01 08:21:30,0,6,0,0
1440,2025-11-01 08:21:32,0,6,0,0
54966,2025-11-01 08:33:29,0,3,1,683
51121,2025-11-01 08:36:23,0,8,1,233
83203,2025-11-01 08:37:46,0,7,1,203
86728,2025-11-01 08:38:52,0,5,0,0
96210,2025-11-01 08:42:19,0,7,0,0
37854,2025-11-01 08:42:38,1,6,0,0
10651,2025-11-01 08:55:07,0,3,1,160
50177,2025-11-01 09:01:55,0,11,1,257
25617,2025-11-01 09:05:30,1,5,0,0
78972,2025-11-01 09:05:44,1,10,0,0
29535,2025-11-01 09:09:28,0,5,0,0
98385,2025-11-01 09:10:02,0,7,0,0
93938,2025-11-01 09:11:03,0,5,0,0
91660,2025-11-01 09:15:37,0,4,0,0
17382,2025-11-01 09:18:55,0,7,0,0
97509,2025-11-01 09:19:24,0,7,0,0
15633,2025-11-01 09:20:13,1,5,1,484
3446,2025-11-01 09:28:37,1,7,0,0
31878,2025-11-01 09:43:49,0,8,0,0
91951,2025-11-01 09:45:50,1,7,0,0
91340,2025-11-01 09:47:24,1,6,0,0
95471,2025-11-01 09:50:29,0,5,0,0
65286,2025-11-01 09:51:16,0,9,1,490
55801,2025-11-01 10:02:14,1,7,0,0
24714,2025-11-01 10:04:19,0,6,0,0
65180,2025-11-01 10:06:12,1,10,0,0
17594,2025-11-01 10:08:28,0,7,0,0
89251,2025-11-01 10:08:53,1,9,0,0
44415,2025-11-01 10:12:52,0,4,1,365
3654,2025-11-01 10:14:43,0,10,1,217
31555,2025-11-01 10:19:41,0,8,1,189
45082,2025-11-01 10:22:59,1,7,1,457
2818,2025-11-01 10:27:00,0,2,1,366
7433,2025-11-01 10:27:13,0,5,1,182
39778,2025-11-01 10:46:12,0,6,1,201
82278,2025-11-01 10:49:17,0,8,0,0
68778,2025-11-01 10:54:57,0,9,1,349
76787,2025-11-01 10:55:30,0,1,0,0
44977,2025-11-01 11:03:24,0,12,0,0
14950,2025-11-01 11:04:46,0,4,1,316
28722,2025-11-01 11:10:01,0,6,1,287
84178,2025-11-01 11:12:58,0,4,0,0
70105,2025-11-01 11:14:29,0,12,0,0
29363,2025-11-01 11:15:01,1,5,0,0
74073,2025-11-01 11:18:06,1,3,0,0
88501,2025-11-01 11:28:09,0,6,0,0
95118,2025-11-01 11:36:27,0,8,0,0
73569,2025-11-01 11:49:27,1,6,1,202
89971,2025-11-01 11:55:07,0,6,0,0
30542,2025-11-01 12:01:24,0,3,1,484
1768,2025-11-01 12:08:38,0,7,1,714
34268,2025-11-01 12:10:03,0,3,1,562
8305,2025-11-01 12:21:35,1,5,0,0
37973,2025-11-01 12:24:32,0,4,0,0
86713,2025-11-01 12:25:07,1,6,0,0
8155,2025-11-01 12:36:05,1,5,0,0
26267,2025-11-01 12:36:28,1,1,0,0
60210,2025-11-01 12:48:43,0,5,0,0
36107,2025-11-01 12:50:31,0,4,0,0
54719,2025-11-01 12:50:47,0,9,0,0
46794,2025-11-01 12:55:18,0,6,0,0
23900,2025-11-01 12:56:59,0,5,0,0
14624,2025-11-01 13:05:02,0,4,1,401
21463,2025-11-01 13:06:50,1,5,0,0
40338,2025-11-01 13:07:16,0,3,0,0
19183,2025-11-01 13:11:03,0,3,1,244
61396,2025-11-01 13:11:41,0,10,1,376
52442,2025-11-01 13:13:08,0,5,1,470
83997,2025-11-01 13:14:13,1,2,0,0
89294,2025-11-01 13:17:37,0,6,0,0
46226,2025-11-01 13:18:09,1,3,0,0
370,2025-11-01 13:23:49,0,6,0,0
32290,2025-11-01 13:39:02,1,3,1,283
44367,2025-11-01 13:42:20,1,6,0,0
29784,2025-11-01 13:45:55,1,3,1,726
56914,2025-11-01 13:46:35,0,4,0,0
26314,2025-11-01 13:58:33,1,3,0,0
97485,2025-11-01 14:00:08,0,6,0,0
2207,2025-11-01 14:04:19,0,9,0,0
65126,2025-11-01 14:07:17,0,7,0,0
16607,2025-11-01 14:15:19,0,5,0,0
57824,2025-11-01 14:19:06,1,7,1,297
10166,2025-11-01 14:19:24,1,5,0,0
11146,2025-11-01 14:20:45,1,3,0,0
97270,2025-11-01 14:27:00,1,8,1,275
10336,2025-11-01 14:32:13,1,3,1,397
35202,2025-11-01 14:47:46,1,1,0,0
77545,2025-11-01 14:48:53,0,8,1,272
35459,2025-11-01 14:49:08,0,4,1,241
60210,2025-11-01 14:57:22,0,9,0,0
63873,2025-11-01 15:03:41,1,6,1,280
30636,2025-11-01 15:10:31,0,6,0,0
58372,2025-11-01 15:19:24,0,5,0,0
13067,2025-11-01 15:21:00,0,4,0,0
22147,2025-11-01 15:33:23,0,2,0,0
23797,2025-11-01 15:42:46,1,8,0,0
92491,2025-11-01 15:43:35,0,9,1,479
3680,2025-11-01 15:55:06,1,4,0,0
86102,2025-11-01 15:57:18,0,5,0,0
23122,2025-11-01 16:04:53,1,9,0,0
1817,2025-11-01 16:06:52,0,7,1,207
17663,2025-11-01 16:19:18,1,11,0,0
45082,2025-11-01 16:21:41,0,9,0,0
83645,2025-11-01 16:21:49,0,8,1,745
31650,2025-11-01 16:23:40,0,5,1,278
31848,2025-11-01 16:30:45,0,8,0,0
97297,2025-11-01 16:38:33,0,3,0,0
8281,2025-11-01 16:44:17,1,4,0,0
6907,2025-11-01 16:49:15,1,6,1,259
46071,2025-11-01 16:53:49,0,6,1,162
85297,2025-11-01 16:58:37,0,7,0,0
74376,2025-11-01 17:13:10,0,5,0,0
96950,2025-11-01 17:18:18,0,9,0,0
88371,2025-11-01 17:19:29,1,4,1,404
14990,2025-11-01 17:29:43,0,12,1,332
45297,2025-11-01 17:40:55,0,5,1,232
64339,2025-11-01 17:43:14,0,7,0,0
97348,2025-11-01 17:44:00,1,10,0,0
36500,2025-11-01 17:48:54,1,8,0,0
37187,2025-11-01 17:53:36,0,3,1,178
78350,2025-11-01 17:55:28,1,10,0,0
46226,2025-11-01 18:02:49,1,4,1,320
72873,2025-11-01 18:06:59,0,5,1,255
84782,2025-11-01 18:28:54,0,5,0,0
93654,2025-11-01 18:33:23,0,6,1,426
16499,2025-11-01 18:33:33,0,9,1,346
94331,2025-11-01 18:34:06,0,5,0,0
59152,2025-11-01 18:43:17,0,12,0,0
69866,2025-11-01 18:43:58,0,10,0,0
85119,2025-11-01 18:45:28,0,5,1,313
72028,2025-11-01 18:47:49,0,6,1,202
13181,2025-11-01 18:56:47,0,4,0,0
92405,2025-11-01 19:01:18,0,5,0,0
63495,2025-11-01 19:04:21,0,7,0,0
71149,2025-11-01 19:05:09,0,10,0,0
91072,2025-11-01 19:08:41,0,2,1,577
85640,2025-11-01 19:12:50,0,4,1,420
41859,2025-11-01 19:25:31,1,5,1,312
96015,2025-11-01 19:29:48,1,6,0,0
36811,2025-11-01 19:47:50,0,9,0,0
60314,2025-11-01 19:51:48,0,7,1,247
1979,2025-11-01 20:02:39,0,3,0,0
5661,2025-11-01 20:04:33,0,6,1,187
92558,2025-11-01 20:24:55,1,9,0,0
32375,2025-11-01 20:31:09,0,12,0,0
99067,2025-11-01 20:33:21,1,8,0,0
90246,2025-11-01 20:42:40,0,5,0,0
99980,2025-11-01 20:45:55,1,5,1,277
66798,2025-11-01 20:45:59,0,8,0,0
90873,2025-11-01 20:46:00,0,6,0,0
83170,2025-11-01 20:50:13,0,9,0,0
8814,2025-11-01 20:53:44,0,3,0,0
19242,2025-11-01 20:53:50,0,6,0,0
51262,2025-11-01 21:03:22,1,5,1,236
42045,2025-11-01 21:10:53,0,13,1,385
60314,2025-11-01 21:14:51,0,8,0,0
64237,2025-11-01 21:16:26,1,5,0,0
55779,2025-11-01 21:19:35,0,5,1,384
76807,2025-11-01 21:21:36,0,6,0,0
51246,2025-11-01 21:24:21,0,7,0,0
80859,2025-11-01 21:24:37,1,2,0,0
76542,2025-11-01 21:26:38,1,4,0,0
99130,2025-11-01 21:30:01,1,10,0,0
88658,2025-11-01 21:32:49,1,4,0,0
29363,2025-11-01 21:34:09,0,9,0,0
31855,2025-11-01 21:34:12,0,2,1,232
90423,2025-11-01 21:40:24,1,13,0,0
45361,2025-11-01 22:17:20,1,4,0,0
71025,2025-11-01 22:17:24,1,6,0,0
90873,2025-11-01 22:26:59,0,7,1,173
43984,2025-11-01 22:29:17,1,6,1,264
88849,2025-11-01 22:33:27,0,7,1,356
31023,2025-11-01 22:39:31,1,3,0,0
47801,2025-11-01 22:40:27,0,3,1,264
49783,2025-11-01 22:43:27,1,7,1,281
81619,2025-11-01 22:46:08,0,7,0,0
69133,2025-11-01 22:54:49,1,8,0,0
18954,2025-11-01 22:59:56,0,5,0,0
74896,2025-11-01 23:04:35,1,6,1,243
14864,2025-11-01 23:07:44,0,4,0,0
89649,2025-11-01 23:07:44,0,6,0,0
29305,2025-11-01 23:08:55,0,3,0,0
48984,2025-11-01 23:09:21,0,5,0,0
15597,2025-11-01 23:10:46,0,4,0,0
62719,2025-11-01 23:12:13,0,4,0,0
95638,2025-11-01 23:13:43,1,7,0,0
41107,2025-11-01 23:23:57,1,8,0,0
78436,2025-11-01 23:27:48,0,9,1,314
66730,2025-11-01 23:28:26,0,9,0,0
42182,2025-11-01 23:29:22,0,6,1,294
1191,2025-11-01 23:34:40,0,5,0,0
53300,2025-11-01 23:38:04,1,4,0,0
99130,2025-11-01 23:47:23,0,4,0,0
31288,2025-11-02 00:26:02,1,7,0,0
71844,2025-11-02 00:37:06,1,8,0,0
85468,2025-11-02 01:11:10,0,7,0,0
59613,2025-11-02 01:13:08,0,6,0,0
34725,2025-11-02 01:35:46,0,5,0,0
35671,2025-11-02 01:43:03,0,10,0,0
70658,2025-11-02 01:45:59,1,8,0,0
11797,2025-11-02 01:48:57,0,7,0,0
23645,2025-11-02 02:04:24,1,7,1,330
25427,2025-11-02 02:05:32,1,6,0,0
37187,2025-11-02 02:09:50,1,9,1,211
193,2025-11-02 02:48:41,0,7,0,0
34594,2025-11-02 03:00:01,1,5,0,0
72313,2025-11-02 03:14:15,0,9,1,313
85416,2025-11-02 03:17:58,0,5,1,359
91017,2025-11-02 03:31:30,0,5,0,0
932,2025-11-02 03:38:00,0,8,0,0
13799,2025-11-02 03:42:14,1,7,1,311
29395,2025-11-02 03:44:43,1,9,0,0
39778,2025-11-02 03:50:50,0,5,1,400
74520,2025-11-02 04:06:15,0,7,1,517
37404,2025-11-02 04:25:57,0,7,1,560
94901,2025-11-02 04:32:10,1,2,1,305
52705,2025-11-02 04:41:57,1,8,0,0
29124,2025-11-02 04:43:50,1,9,0,0
71235,2025-11-02 04:51:48,0,5,0,0
70457,2025-11-02 05:15:28,1,6,1,441
1472,2025-11-02 05:33:53,0,6,0,0
75691,2025-11-02 05:45:48,0,5,1,160
53406,2025-11-02 05:56:49,1,6,1,492
63422,2025-11-02 05:59:40,0,7,0,0
46769,2025-11-02 06:39:10,0,3,0,0
78436,2025-11-02 07:15:35,1,7,0,0
570,2025-11-02 07:34:17,1,5,0,0
932,2025-11-02 07:36:31,1,7,1,258
25193,2025-11-02 07:36:52,0,2,0,0
90696,2025-11-02 08:04:54,0,5,0,0
45165,2025-11-02 08:06:13,0,7,1,275
29395,2025-11-02 08:08:27,0,7,0,0
9465,2025-11-02 08:10:27,0,3,1,196
77463,2025-11-02 08:13:26,0,4,0,0
34063,2025-11-02 08:23:50,0,5,0,0
16778,2025-11-02 08:37:24,0,5,1,211
53615,2025-11-02 08:51:52,0,5,1,176
57081,2025-11-02 08:59:53,0,2,0,0
11812,2025-11-02 09:15:48,0,10,0,0
36248,2025-11-02 09:17:55,1,4,0,0
99980,2025-11-02 09:21:39,0,10,1,569
41031,2025-11-02 09:24:30,0,3,1,324
96335,2025-11-02 09:34:41,1,4,0,0
76807,2025-11-02 09:37:11,0,6,0,0
16188,2025-11-02 09:37:54,1,8,0,0
61575,2025-11-02 09:49:26,1,9,0,0
32495,2025-11-02 09:51:09,1,5,1,530
15338,2025-11-02 09:51:32,0,8,0,0
53543,2025-11-02 09:52:25,1,11,0,0
