user_id,session_start_dttm,desktop_flag,session_duration_min,purchase_flag,purchase_amount_rub
85788,2025-02-01 00:08:38,1,6,0,0
20328,2025-02-01 00:21:11,0,11,0,0
76936,2025-02-01 00:22:15,1,5,0,0
79078,2025-02-01 00:23:21,0,6,0,0
2129,2025-02-01 00:41:16,1,4,0,0
978,2025-02-01 00:43:03,0,10,0,0
51982,2025-02-01 01:23:00,0,3,1,118
89997,2025-02-01 01:27:40,0,4,0,0
14600,2025-02-01 01:41:27,1,7,1,175
38640,2025-02-01 02:08:51,0,7,0,0
19132,2025-02-01 02:18:06,1,10,0,0
18040,2025-02-01 02:56:38,0,6,0,0
86577,2025-02-01 03:00:39,0,11,1,411
19436,2025-02-01 03:15:33,0,7,1,196
1472,2025-02-01 03:32:33,0,10,0,0
41505,2025-02-01 03:51:17,0,6,1,234
79321,2025-02-01 03:56:15,0,9,0,0
39012,2025-02-01 04:07:15,1,3,0,0
73514,2025-02-01 04:35:50,0,8,1,709
16754,2025-02-01 04:37:53,0,9,0,0
10796,2025-02-01 04:52:00,1,4,1,198
54197,2025-02-01 05:00:50,0,4,0,0
29258,2025-02-01 05:07:39,1,7,1,521
30700,2025-02-01 05:10:53,0,9,0,0
9642,2025-02-01 05:23:50,0,2,0,0
21007,2025-02-01 05:37:49,1,6,0,0
17164,2025-02-01 05:40:28,0,9,0,0
99099,2025-02-01 05:49:58,0,7,0,0
29608,2025-02-01 05:54:44,0,7,0,0
83471,2025-02-01 06:23:41,0,5,1,196
24531,2025-02-01 06:32:25,0,6,1,133
28472,2025-02-01 06:38:09,0,4,1,122
32845,2025-02-01 06:42:07,1,3,0,0
14777,2025-02-01 06:44:13,0,5,1,217
36098,2025-02-01 07:17:30,1,5,1,431
56219,2025-02-01 07:31:33,0,4,0,0
77884,2025-02-01 07:37:24,0,6,0,0
77238,2025-02-01 08:01:55,0,5,1,124
26038,2025-02-01 08:14:08,0,5,1,342
9548,2025-02-01 08:14:09,0,5,0,0
18308,2025-02-01 08:49:55,1,6,0,0
59839,2025-02-01 09:02:47,0,5,0,0
50576,2025-02-01 09:08:34,1,7,0,0
94738,2025-02-01 09:22:41,1,11,0,0
52769,2025-02-01 09:26:12,1,2,0,0
38690,2025-02-01 09:26:22,1,6,0,0
19134,2025-02-01 09:28:16,0,6,0,0
13556,2025-02-01 09:34:49,0,5,0,0
2800,2025-02-01 09:36:29,0,7,0,0
66056,2025-02-01 09:39:48,0,12,1,375
47815,2025-02-01 09:54:40,0,8,1,260
52639,2025-02-01 10:03:02,1,6,1,189
63528,2025-02-01 10:03:38,0,9,0,0
90838,2025-02-01 10:29:55,0,7,0,0
68181,2025-02-01 10:31:41,1,5,1,338
35216,2025-02-01 10:37:01,0,3,0,0
67129,2025-02-01 10:38:21,0,5,1,193
57697,2025-02-01 10:39:27,1,8,1,182
66658,2025-02-01 10:50:50,0,2,0,0
74016,2025-02-01 10:52:16,0,8,0,0
47986,2025-02-01 10:52:51,0,12,0,0
