user_id,session_start_dttm,desktop_flag,session_duration_min,purchase_flag,purchase_amount_rub
66017,2024-09-01 00:54:35,0,13,1,350
63327,2024-09-01 00:55:34,0,10,0,0
69498,2024-09-01 00:56:36,0,8,0,0
17197,2024-09-01 00:57:58,0,6,1,484
61507,2024-09-01 00:59:39,1,3,1,260
11097,2024-09-01 01:07:15,0,6,1,533
41720,2024-09-01 01:40:26,0,8,0,0
38396,2024-09-01 01:41:35,1,6,0,0
12768,2024-09-01 01:56:55,0,8,0,0
73239,2024-09-01 02:09:46,0,6,0,0
79748,2024-09-01 02:41:45,0,6,0,0
26105,2024-09-01 02:42:24,1,7,0,0
95653,2024-09-01 02:46:38,1,10,1,856
51769,2024-09-01 02:49:59,0,8,1,284
11301,2024-09-01 03:04:22,0,6,1,471
97669,2024-09-01 03:06:55,1,4,0,0
82478,2024-09-01 03:25:36,0,7,1,291
35785,2024-09-01 03:35:22,0,5,0,0
65936,2024-09-01 03:43:36,1,3,0,0
43956,2024-09-01 03:54:49,1,7,1,322
38031,2024-09-01 04:05:50,0,2,1,268
95231,2024-09-01 04:09:25,0,6,1,220
68197,2024-09-01 04:22:16,1,3,1,322
18213,2024-09-01 04:36:34,1,9,1,268
89871,2024-09-01 05:13:42,1,8,0,0
58939,2024-09-01 05:32:19,0,3,1,466
61752,2024-09-01 06:01:04,0,4,0,0
67130,2024-09-01 06:01:45,1,6,1,259
63070,2024-09-01 06:19:41,0,10,0,0
74635,2024-09-01 06:19:58,0,4,1,216
14777,2024-09-01 06:28:29,0,11,0,0
4907,2024-09-01 06:36:28,0,7,0,0
2501,2024-09-01 06:54:04,0,2,0,0
86052,2024-09-01 07:00:12,0,4,0,0
91948,2024-09-01 07:49:06,0,6,0,0
65474,2024-09-01 07:58:10,0,7,0,0
49390,2024-09-01 08:04:06,0,2,0,0
90832,2024-09-01 08:26:11,0,6,0,0
35414,2024-09-01 08:27:59,0,5,0,0
5052,2024-09-01 08:37:37,1,8,0,0
90813,2024-09-01 08:40:35,0,8,0,0
86746,2024-09-01 08:47:06,1,6,0,0
37082,2024-09-01 08:52:13,0,5,0,0
14290,2024-09-01 09:05:57,0,6,1,296
71779,2024-09-01 09:11:25,0,5,1,565
56569,2024-09-01 09:23:42,0,6,0,0
73192,2024-09-01 09:38:49,0,6,0,0
4117,2024-09-01 09:42:56,0,7,1,251
7981,2024-09-01 09:42:59,0,6,0,0
48420,2024-09-01 10:14:42,0,9,0,0
85500,2024-09-01 10:16:39,0,7,0,0
27023,2024-09-01 10:35:56,1,5,0,0
67933,2024-09-01 10:42:08,1,5,0,0
74635,2024-09-01 10:50:31,0,4,0,0
97418,2024-09-01 11:01:29,1,3,0,0
11947,2024-09-01 11:06:12,0,8,1,225
40698,2024-09-01 11:09:15,0,7,0,0
66176,2024-09-01 11:16:16,0,4,0,0
39777,2024-09-01 11:32:49,0,2,0,0
24321,2024-09-01 11:37:22,0,4,0,0
18125,2024-09-01 11:41:12,1,2,0,0
51405,2024-09-01 11:42:51,0,4,0,0
5860,2024-09-01 11:50:39,0,8,0,0
64569,2024-09-01 12:03:17,0,7,0,0
62167,2024-09-01 12:04:00,0,9,1,184
4117,2024-09-01 12:12:04,1,4,1,395
57007,2024-09-01 12:20:54,0,7,1,343
46342,2024-09-01 12:21:49,0,9,1,247
3846,2024-09-01 12:24:37,0,6,0,0
79986,2024-09-01 12:26:44,0,4,0,0
66555,2024-09-01 12:27:16,0,9,1,464
87463,2024-09-01 12:31:35,0,5,0,0
72664,2024-09-01 12:35:10,1,6,0,0
80681,2024-09-01 12:45:22,0,4,0,0
34455,2024-09-01 12:50:24,0,9,0,0
14459,2024-09-01 13:03:20,1,6,1,238
55431,2024-09-01 13:04:41,0,4,0,0
66830,2024-09-01 13:06:01,0,14,1,141
69386,2024-09-01 13:08:17,1,10,0,0
18213,2024-09-01 13:10:47,0,14,0,0
16702,2024-09-01 13:16:16,0,5,0,0
61678,2024-09-01 13:24:42,0,5,1,480
90708,2024-09-01 13:25:29,0,5,0,0
68181,2024-09-01 13:46:08,1,9,0,0
13503,2024-09-01 13:47:05,0,10,1,322
2373,2024-09-01 13:53:58,0,6,0,0
96240,2024-09-01 13:55:43,1,8,0,0
40608,2024-09-01 13:59:03,0,6,0,0
61644,2024-09-01 14:00:42,0,7,1,188
94542,2024-09-01 14:04:51,0,7,0,0
17424,2024-09-01 14:07:14,1,7,0,0
80869,2024-09-01 14:19:42,0,7,0,0
11226,2024-09-01 14:21:26,1,5,0,0
51484,2024-09-01 14:26:54,1,6,1,121
74870,2024-09-01 14:35:00,0,3,0,0
84960,2024-09-01 14:38:27,0,5,0,0
61378,2024-09-01 14:45:04,0,8,0,0
1740,2024-09-01 14:46:26,0,7,1,279
31426,2024-09-01 14:51:15,0,10,0,0
34695,2024-09-01 15:21:05,0,6,0,0
24321,2024-09-01 15:26:35,0,3,1,322
29815,2024-09-01 15:27:32,0,5,1,222
57761,2024-09-01 15:29:47,0,6,1,384
40622,2024-09-01 15:30:07,0,4,0,0
37015,2024-09-01 15:35:12,0,12,0,0
41720,2024-09-01 15:39:14,1,3,1,322
12814,2024-09-01 15:41:13,1,10,0,0
88066,2024-09-01 15:44:21,0,8,1,515
78683,2024-09-01 15:48:40,0,12,1,185
42182,2024-09-01 15:52:59,0,7,0,0
7233,2024-09-01 15:55:59,1,3,1,383
80441,2024-09-01 15:56:27,0,7,0,0
92406,2024-09-01 15:57:44,0,3,0,0
45703,2024-09-01 16:00:58,0,8,0,0
36658,2024-09-01 16:13:03,1,7,1,335
48886,2024-09-01 16:14:53,0,2,0,0
26165,2024-09-01 16:16:53,1,6,0,0
97297,2024-09-01 16:38:35,0,8,0,0
69687,2024-09-01 16:43:33,0,6,0,0
16655,2024-09-01 16:44:15,0,5,1,185
36255,2024-09-01 16:45:38,0,8,0,0
8441,2024-09-01 16:51:42,0,3,0,0
67804,2024-09-01 16:58:54,1,5,0,0
52763,2024-09-01 17:00:39,0,7,0,0
98073,2024-09-01 17:07:09,1,7,0,0
47672,2024-09-01 17:09:36,0,4,0,0
59756,2024-09-01 17:10:20,1,5,0,0
40248,2024-09-01 17:14:02,1,5,0,0
98331,2024-09-01 17:41:39,0,3,0,0
94579,2024-09-01 17:44:30,0,8,1,335
48886,2024-09-01 17:51:20,1,7,0,0
26989,2024-09-01 18:05:49,1,6,0,0
69642,2024-09-01 18:08:42,0,4,0,0
42971,2024-09-01 18:21:18,1,5,0,0
61378,2024-09-01 18:27:51,1,7,0,0
55577,2024-09-01 18:46:57,0,6,1,278
84960,2024-09-01 18:48:43,1,4,1,465
86728,2024-09-01 18:50:30,1,7,1,207
22522,2024-09-01 18:52:44,1,9,0,0
5991,2024-09-01 18:58:55,1,5,1,226
96947,2024-09-01 19:03:55,1,7,0,0
99952,2024-09-01 19:09:35,1,10,1,387
45417,2024-09-01 19:12:55,0,8,1,307
82050,2024-09-01 19:15:19,1,7,0,0
61721,2024-09-01 19:22:38,1,9,1,384
66415,2024-09-01 19:27:02,0,12,0,0
19476,2024-09-01 19:35:59,0,8,0,0
18550,2024-09-01 19:47:02,0,9,0,0
12768,2024-09-01 20:02:44,0,7,0,0
97669,2024-09-01 20:09:03,1,8,0,0
24422,2024-09-01 20:14:38,1,7,1,354
5125,2024-09-01 20:18:27,0,6,0,0
56162,2024-09-01 20:19:22,0,11,0,0
25469,2024-09-01 20:19:35,0,4,1,509
42971,2024-09-01 20:23:16,0,7,0,0
8127,2024-09-01 20:26:23,0,3,0,0
34382,2024-09-01 20:29:59,1,6,0,0
36198,2024-09-01 20:35:18,1,3,1,321
51321,2024-09-01 20:48:27,1,11,1,669
50795,2024-09-01 20:49:39,0,2,0,0
16473,2024-09-01 20:51:52,0,9,1,403
89249,2024-09-01 21:02:45,0,3,1,400
5852,2024-09-01 21:09:12,0,3,0,0
99487,2024-09-01 21:11:53,0,8,1,433
1599,2024-09-01 21:12:58,1,7,1,273
40351,2024-09-01 21:15:11,0,10,0,0
20676,2024-09-01 21:19:38,0,6,0,0
44701,2024-09-01 21:19:54,1,14,1,420
18933,2024-09-01 21:22:37,0,5,0,0
