user_id,session_start_dttm,desktop_flag,session_duration_min,purchase_flag,purchase_amount_rub
71192,2025-04-01 00:04:07,0,2,0,0
518,2025-04-01 00:24:06,1,6,1,239
26080,2025-04-01 00:28:26,0,13,0,0
82478,2025-04-01 00:35:45,0,5,0,0
92920,2025-04-01 01:03:24,0,8,0,0
66455,2025-04-01 01:09:32,1,5,0,0
42603,2025-04-01 01:33:03,0,8,1,363
48277,2025-04-01 01:39:27,0,7,1,304
65134,2025-04-01 01:42:35,0,5,0,0
42722,2025-04-01 01:57:11,0,3,1,203
32500,2025-04-01 02:37:24,0,7,1,233
59844,2025-04-01 02:37:43,0,5,1,388
95904,2025-04-01 02:55:37,1,5,0,0
31416,2025-04-01 02:59:25,0,4,0,0
31928,2025-04-01 03:19:37,0,8,0,0
18143,2025-04-01 03:32:36,0,3,0,0
16377,2025-04-01 03:44:52,0,6,0,0
32140,2025-04-01 03:45:05,0,6,0,0
91465,2025-04-01 03:46:50,0,8,0,0
38369,2025-04-01 03:57:09,0,7,1,260
85912,2025-04-01 03:57:54,0,6,0,0
31446,2025-04-01 03:59:33,1,8,1,173
72805,2025-04-01 03:59:46,0,6,1,285
63003,2025-04-01 04:02:06,0,4,0,0
57761,2025-04-01 04:24:46,0,7,0,0
68141,2025-04-01 04:44:12,0,6,1,254
39560,2025-04-01 05:09:42,1,3,0,0
46529,2025-04-01 05:33:54,0,5,0,0
42722,2025-04-01 06:09:22,1,2,0,0
57964,2025-04-01 06:09:40,0,7,1,237
23267,2025-04-01 06:15:23,0,13,0,0
40389,2025-04-01 06:21:10,0,2,1,210
72533,2025-04-01 06:23:43,0,4,0,0
150,2025-04-01 06:39:07,0,7,0,0
91660,2025-04-01 06:47:09,0,9,0,0
33072,2025-04-01 07:07:30,0,5,0,0
43889,2025-04-01 07:08:48,0,10,1,205
73732,2025-04-01 07:12:20,1,6,0,0
56111,2025-04-01 07:21:53,1,4,1,212
80254,2025-04-01 07:24:31,0,7,0,0
71215,2025-04-01 07:28:33,1,4,0,0
73806,2025-04-01 07:41:39,0,9,0,0
89997,2025-04-01 07:42:21,0,5,1,282
81792,2025-04-01 08:10:13,1,5,0,0
77954,2025-04-01 08:13:03,0,7,0,0
43565,2025-04-01 08:13:36,0,6,0,0
71139,2025-04-01 08:14:08,0,9,0,0
2130,2025-04-01 08:18:55,1,7,0,0
69934,2025-04-01 08:30:01,0,4,0,0
34347,2025-04-01 08:39:41,0,8,0,0
61873,2025-04-01 08:39:53,1,6,0,0
35671,2025-04-01 08:45:45,0,6,0,0
53729,2025-04-01 08:46:14,1,5,0,0
62152,2025-04-01 08:52:44,0,6,0,0
49490,2025-04-01 08:57:08,1,3,0,0
58209,2025-04-01 08:58:17,0,4,0,0
44453,2025-04-01 09:12:20,1,6,0,0
1948,2025-04-01 09:18:37,1,9,0,0
32286,2025-04-01 09:20:56,1,6,0,0
94556,2025-04-01 09:24:49,0,8,0,0
64121,2025-04-01 09:35:45,0,6,0,0
40529,2025-04-01 09:39:24,0,7,0,0
65578,2025-04-01 09:41:21,0,6,1,508
27116,2025-04-01 09:46:07,0,5,1,376
89270,2025-04-01 09:47:45,0,4,0,0
20778,2025-04-01 10:02:30,0,6,1,250
64775,2025-04-01 10:16:59,0,7,0,0
11969,2025-04-01 10:26:27,1,5,1,354
82270,2025-04-01 10:29:19,0,4,0,0
55602,2025-04-01 10:32:08,0,8,0,0
76430,2025-04-01 10:34:25,1,7,0,0
