user_id,session_start_dttm,desktop_flag,satisfaction_metric,session_duration_min,purchase_flag,purchase_amount_rub
27146,2024-03-01 00:49:16,0,2.5246851188628985,2,0,0
57941,2024-03-01 01:14:46,0,0.1474702546444316,9,0,0
59962,2024-03-01 01:18:34,1,2.814527787470937,4,1,771
34812,2024-03-01 01:30:14,0,-1.7123723718616586,4,0,0
61184,2024-03-01 01:35:22,0,-2.1081576420412422,9,1,324
92743,2024-03-01 02:10:58,1,3.5541459179817965,5,0,0
3299,2024-03-01 02:57:39,0,1.518339745900164,7,0,0
25123,2024-03-01 03:13:14,0,1.0010604150661997,8,0,0
83166,2024-03-01 03:15:55,0,2.812020855141217,3,0,0
95351,2024-03-01 03:23:52,0,-0.3014424615124593,8,0,0
99469,2024-03-01 03:25:32,0,1.5488711387884195,6,1,328
21007,2024-03-01 03:55:25,0,0.7497439435105238,9,0,0
46773,2024-03-01 04:03:34,1,2.992686068681463,4,0,0
63028,2024-03-01 04:04:55,0,0.3713651415327321,13,0,0
6896,2024-03-01 04:07:33,0,0.1766631750460116,5,1,265
24158,2024-03-01 04:18:05,0,2.228271048233412,4,0,0
27787,2024-03-01 04:35:17,0,0.3156953289991597,4,0,0
41423,2024-03-01 04:37:22,0,3.211984550255922,11,0,0
21961,2024-03-01 04:48:36,0,2.2131863151188553,7,1,323
99397,2024-03-01 04:58:18,0,-1.5783073106570282,3,0,0
31315,2024-03-01 05:19:59,0,2.1232777442820705,3,0,0
39542,2024-03-01 05:42:56,0,-1.2472445390999716,10,0,0
70663,2024-03-01 06:17:18,1,1.064047373351415,5,1,593
80493,2024-03-01 06:40:27,0,0.158310307989452,7,0,0
12214,2024-03-01 06:59:27,0,3.617886313072927,7,0,0
15276,2024-03-01 07:08:50,0,1.836362723173529,7,1,397
16428,2024-03-01 07:09:15,0,-1.359014824170219,5,0,0
89009,2024-03-01 07:24:10,0,0.6966467538134258,6,0,0
85712,2024-03-01 07:34:54,0,-1.273642845026857,4,1,469
99127,2024-03-01 07:35:18,1,1.809428425972131,11,0,0
39909,2024-03-01 07:53:35,0,0.2960711423509835,11,0,0
86650,2024-03-01 07:54:38,0,2.05012821996788,5,1,178
57958,2024-03-01 08:00:14,0,-1.1397678271625145,4,1,313
37566,2024-03-01 08:15:56,1,3.5437485847396566,6,0,0
83676,2024-03-01 08:17:59,0,2.4489509003304257,8,1,246
39068,2024-03-01 08:24:30,0,2.681454856340836,7,0,0
60784,2024-03-01 08:27:10,1,1.4768761978671965,3,0,0
51618,2024-03-01 08:29:34,1,1.440646337734214,5,0,0
85712,2024-03-01 08:32:53,1,3.741645540733278,9,1,328
79523,2024-03-01 08:56:27,0,-0.638857953196595,6,0,0
59624,2024-03-01 09:01:43,1,2.107505125981004,2,0,0
93374,2024-03-01 09:09:02,0,1.3048309231175104,5,1,262
68558,2024-03-01 09:36:45,0,1.8216311783989123,7,0,0
48489,2024-03-01 09:51:41,0,2.0913274454879573,2,0,0
33897,2024-03-01 10:07:57,0,3.623339953633668,3,0,0
12714,2024-03-01 10:14:52,0,-0.9858247477945644,6,1,422
44996,2024-03-01 10:15:46,0,1.464493185447715,2,0,0
73728,2024-03-01 10:22:17,1,-0.5722600734175818,3,0,0
18385,2024-03-01 10:30:46,0,1.387418932270314,1,0,0
30075,2024-03-01 10:31:12,0,4.516109390626926,1,0,0
55574,2024-03-01 10:35:20,1,3.569377432263373,8,1,316
83537,2024-03-01 10:42:40,0,-0.117328454087066,8,0,0
67717,2024-03-01 10:53:20,0,1.3572236817895664,9,1,263
17871,2024-03-01 11:16:14,1,2.422772950096535,2,1,592
16379,2024-03-01 11:28:38,0,3.2618755925100498,7,0,0
25979,2024-03-01 11:28:46,0,-0.3389144264210966,6,0,0
7256,2024-03-01 11:52:28,0,-0.4815332075290841,4,0,0
31790,2024-03-01 11:54:33,1,3.637527900694883,3,0,0
28772,2024-03-01 11:57:13,1,0.7413110313309912,6,1,454
28791,2024-03-01 12:11:07,1,-0.0945742927676209,12,0,0
97844,2024-03-01 12:13:30,0,2.3215444128318667,8,1,293
22000,2024-03-01 12:17:55,0,2.183602037862016,9,0,0
98184,2024-03-01 12:19:04,0,1.816703158883274,5,1,298
34436,2024-03-01 12:44:12,0,4.55263859608116,4,1,229
69718,2024-03-01 12:58:46,0,1.8065027411977597,4,1,411
85216,2024-03-01 13:03:28,1,2.5133174614245233,7,1,381
26652,2024-03-01 13:11:37,1,3.8224760891378935,5,0,0
42579,2024-03-01 13:25:25,1,0.3909467395503729,3,0,0
26442,2024-03-01 13:54:34,0,2.673512062441775,7,0,0
30356,2024-03-01 13:59:40,1,2.1891850659154004,5,1,360
45986,2024-03-01 14:00:45,1,2.112993383986465,7,0,0
23461,2024-03-01 14:10:51,0,3.943346601341755,8,0,0
47169,2024-03-01 14:15:24,0,-1.009894878400586,6,0,0
63139,2024-03-01 14:26:24,0,-2.4047812453820607,8,0,0
58653,2024-03-01 14:26:36,0,3.5378902828662513,7,1,260
89760,2024-03-01 14:44:07,0,-0.8324700021574507,8,0,0
54291,2024-03-01 14:44:23,0,-1.0665624546735049,6,1,163
88207,2024-03-01 14:44:33,0,2.152389378686985,7,0,0
91458,2024-03-01 14:49:28,0,1.8136557096583508,6,0,0
39140,2024-03-01 14:50:08,0,-0.8074631118926401,3,0,0
63394,2024-03-01 15:03:03,0,1.396718334637668,12,0,0
9876,2024-03-01 15:05:06,0,1.7977636118961344,4,0,0
53849,2024-03-01 15:08:29,0,0.5955198211058818,3,0,0
99127,2024-03-01 15:08:59,1,2.935639565819314,10,0,0
15938,2024-03-01 15:09:18,0,3.674686451352316,10,0,0
84047,2024-03-01 15:12:21,1,2.31689610099947,3,1,350
51690,2024-03-01 15:18:35,1,3.2588080122044008,5,1,190
25167,2024-03-01 15:33:53,0,0.3858558822949831,9,0,0
19062,2024-03-01 15:35:23,1,2.7809098641077643,10,1,735
13792,2024-03-01 15:35:31,0,6.507154431346675,7,1,127
65494,2024-03-01 15:43:06,0,1.9618517354558225,8,1,288
15394,2024-03-01 15:44:39,1,4.801763720625933,9,0,0
63394,2024-03-01 15:52:34,0,1.071259426981133,4,0,0
51463,2024-03-01 15:53:32,0,1.9188111066841684,7,0,0
90345,2024-03-01 15:58:56,0,0.1638507420377087,3,1,299
38725,2024-03-01 16:14:09,0,-0.2621989000882392,4,0,0
87167,2024-03-01 17:11:38,0,1.4638750172571762,2,1,266
52337,2024-03-01 17:12:45,1,0.9758771613617458,4,1,442
25099,2024-03-01 17:15:25,0,4.41371584833466,8,0,0
90977,2024-03-01 17:17:43,0,-0.9978557022863752,5,1,348
12265,2024-03-01 17:18:32,1,1.931050269930734,8,1,333
70262,2024-03-01 17:19:19,0,4.672847414826846,3,1,360
19132,2024-03-01 17:35:24,0,1.2599325842319933,6,0,0
